,year_week,user_id,time,freq,time_period
62145,2014-16,11083,17.26,7,After Noon
62147,2014-16,11160,17.52,5,After Noon
62148,2014-16,11170,9.45,6,Late Morning
62149,2014-16,11186,14.3,3,Mid Noon
62150,2014-16,11195,12.44,7,Mid Noon
62151,2014-16,11198,19.47,5,Evening
62152,2014-16,11212,10.47,3,Late Morning
62154,2014-16,11240,9.11,3,Late Morning
62158,2014-16,11267,5.58,7,Early Morning
62161,2014-16,11273,23.33,7,Night
62162,2014-16,11294,7.01,4,Morning
62163,2014-16,11300,13.59,7,Mid Noon
62164,2014-16,11310,21.19,5,Night
62165,2014-16,11314,15.11,4,After Noon
62166,2014-16,11320,6.38,7,Morning
62169,2014-16,11347,11.52,3,Late Morning
62170,2014-16,11349,3.58,4,Early Morning
62171,2014-16,11377,14.32,3,Mid Noon
62172,2014-16,11379,16.55,5,After Noon
62173,2014-16,11404,15.13,5,After Noon
62174,2014-16,11406,13.53,3,Mid Noon
62175,2014-16,11428,19.39,7,Evening
62176,2014-16,11450,12.59,7,Mid Noon
62183,2014-16,11530,22.2,7,Night
62186,2014-16,11573,8.5,4,Morning
62188,2014-16,11596,3.43,6,Early Morning
62189,2014-16,11599,6.16,3,Morning
62190,2014-16,11600,16.4,3,After Noon
62191,2014-16,11622,5.55,5,Early Morning
62192,2014-16,11627,18.49,6,Evening
62193,2014-16,11637,3.18,3,Early Morning
62199,2014-16,11688,5.23,7,Early Morning
62200,2014-16,11702,15.57,6,After Noon
62204,2014-16,11738,11.4,3,Late Morning
62205,2014-16,11758,11.36,3,Late Morning
62206,2014-16,11762,23.0,3,Night
62208,2014-16,11796,1.06,5,Mid Night
62209,2014-16,11801,11.06,5,Late Morning
62210,2014-16,11805,21.16,3,Night
62213,2014-16,11823,19.03,3,Evening
62217,2014-16,11857,21.5,4,Night
62218,2014-16,11869,0.26,5,Mid Night
62219,2014-16,11873,20.14,5,Evening
62221,2014-16,11885,16.43,3,After Noon
62222,2014-16,11895,4.14,7,Early Morning
62223,2014-16,11909,15.54,5,After Noon
62228,2014-16,11957,15.0,4,After Noon
62229,2014-16,11958,6.28,4,Morning
62231,2014-16,11964,15.39,4,After Noon
62234,2014-16,11969,0.48,5,Mid Night
62235,2014-16,11975,11.1,6,Late Morning
62239,2014-17,10,22.08,5,Night
62242,2014-17,42,19.05,3,Evening
62245,2014-17,63,16.3,7,After Noon
62246,2014-17,69,10.15,6,Late Morning
62247,2014-17,80,21.3,3,Night
62248,2014-17,81,3.57,3,Early Morning
62249,2014-17,82,2.1,7,Mid Night
62250,2014-17,87,22.53,3,Night
62253,2014-17,133,12.39,4,Mid Noon
62256,2014-17,146,13.52,4,Mid Noon
62257,2014-17,153,0.0,4,Mid Night
62258,2014-17,160,17.08,5,After Noon
62259,2014-17,168,3.16,6,Early Morning
62261,2014-17,185,6.38,4,Morning
62262,2014-17,188,21.34,4,Night
62263,2014-17,197,0.26,3,Mid Night
62264,2014-17,200,12.41,4,Mid Noon
62265,2014-17,202,5.1,5,Early Morning
62266,2014-17,203,11.16,6,Late Morning
62267,2014-17,209,22.55,5,Night
62269,2014-17,214,4.33,4,Early Morning
62270,2014-17,230,22.47,7,Night
62271,2014-17,245,10.29,7,Late Morning
62273,2014-17,263,5.3,7,Early Morning
62275,2014-17,280,12.34,3,Mid Noon
62276,2014-17,297,10.16,7,Late Morning
62279,2014-17,310,7.5,7,Morning
62281,2014-17,322,15.31,4,After Noon
62282,2014-17,341,23.56,6,Night
62284,2014-17,370,22.04,5,Night
62287,2014-17,401,5.59,4,Early Morning
62288,2014-17,430,21.32,6,Night
62291,2014-17,445,3.26,7,Early Morning
62293,2014-17,462,15.09,3,After Noon
62295,2014-17,471,17.05,3,After Noon
62297,2014-17,483,21.14,6,Night
62298,2014-17,492,22.53,3,Night
62303,2014-17,510,10.27,6,Late Morning
62304,2014-17,512,20.52,6,Evening
62306,2014-17,522,4.59,4,Early Morning
62308,2014-17,535,17.37,7,After Noon
62309,2014-17,547,14.55,3,Mid Noon
62310,2014-17,564,8.47,4,Morning
62311,2014-17,572,15.09,4,After Noon
62313,2014-17,603,6.03,6,Morning
62314,2014-17,605,23.1,7,Night
62316,2014-17,627,16.08,3,After Noon
62317,2014-17,632,3.05,3,Early Morning
62318,2014-17,634,3.41,3,Early Morning
62319,2014-17,639,4.57,3,Early Morning
62322,2014-17,669,13.53,5,Mid Noon
62323,2014-17,679,17.02,6,After Noon
62324,2014-17,680,9.52,4,Late Morning
62327,2014-17,724,22.33,5,Night
62328,2014-17,728,16.04,6,After Noon
62329,2014-17,754,18.15,7,Evening
62332,2014-17,772,17.48,6,After Noon
62334,2014-17,783,20.34,7,Evening
62335,2014-17,786,16.27,3,After Noon
62341,2014-17,882,21.15,3,Night
62342,2014-17,885,12.35,4,Mid Noon
62344,2014-17,901,17.27,7,After Noon
62345,2014-17,906,22.49,7,Night
62347,2014-17,932,0.06,3,Mid Night
62348,2014-17,934,16.28,4,After Noon
62349,2014-17,937,12.06,5,Mid Noon
62352,2014-17,980,12.04,3,Mid Noon
62354,2014-17,1009,4.23,3,Early Morning
62355,2014-17,1017,20.39,7,Evening
62357,2014-17,1027,2.13,7,Mid Night
62358,2014-17,1055,22.44,3,Night
62360,2014-17,1061,19.19,3,Evening
62361,2014-17,1072,8.5,7,Morning
62363,2014-17,1089,17.48,3,After Noon
62364,2014-17,1094,19.43,3,Evening
62365,2014-17,1099,11.26,5,Late Morning
62368,2014-17,1128,19.41,5,Evening
62369,2014-17,1129,3.41,6,Early Morning
62374,2014-17,1155,22.34,7,Night
62375,2014-17,1156,23.06,5,Night
62376,2014-17,1163,21.1,3,Night
62378,2014-17,1196,21.13,3,Night
62380,2014-17,1202,3.07,6,Early Morning
62389,2014-17,1290,16.2,4,After Noon
62391,2014-17,1318,7.37,3,Morning
62392,2014-17,1319,9.56,6,Late Morning
62393,2014-17,1320,1.53,6,Mid Night
62394,2014-17,1339,19.56,5,Evening
62395,2014-17,1343,11.56,5,Late Morning
62396,2014-17,1345,2.12,5,Mid Night
62399,2014-17,1368,14.48,4,Mid Noon
62400,2014-17,1407,21.38,3,Night
62401,2014-17,1410,2.5,3,Mid Night
62402,2014-17,1411,9.18,4,Late Morning
62403,2014-17,1421,14.03,7,Mid Noon
62404,2014-17,1434,8.22,7,Morning
62405,2014-17,1464,2.53,7,Mid Night
62407,2014-17,1472,3.01,6,Early Morning
62408,2014-17,1476,13.4,5,Mid Noon
62409,2014-17,1479,10.56,5,Late Morning
62410,2014-17,1480,8.1,3,Morning
62411,2014-17,1485,6.24,5,Morning
62413,2014-17,1508,12.32,4,Mid Noon
62418,2014-17,1581,0.41,5,Mid Night
62420,2014-17,1617,18.48,5,Evening
62422,2014-17,1624,15.47,7,After Noon
62424,2014-17,1665,13.39,3,Mid Noon
62425,2014-17,1690,8.59,4,Morning
62426,2014-17,1694,17.53,3,After Noon
62429,2014-17,1730,17.03,4,After Noon
62430,2014-17,1740,20.15,3,Evening
62432,2014-17,1769,5.43,5,Early Morning
62433,2014-17,1770,20.06,7,Evening
62434,2014-17,1781,10.55,4,Late Morning
62435,2014-17,1783,17.37,7,After Noon
62436,2014-17,1786,10.57,4,Late Morning
62437,2014-17,1811,16.09,7,After Noon
62438,2014-17,1816,6.16,4,Morning
62439,2014-17,1821,18.44,7,Evening
62440,2014-17,1822,11.59,6,Late Morning
62444,2014-17,1836,12.09,5,Mid Noon
62446,2014-17,1865,15.06,7,After Noon
62447,2014-17,1879,4.13,7,Early Morning
62448,2014-17,1885,14.23,4,Mid Noon
62451,2014-17,1941,10.37,7,Late Morning
62453,2014-17,1954,19.38,3,Evening
62456,2014-17,2002,12.57,3,Mid Noon
62458,2014-17,2011,17.54,7,After Noon
62459,2014-17,2013,20.39,7,Evening
62461,2014-17,2033,23.21,7,Night
62464,2014-17,2038,4.47,4,Early Morning
62465,2014-17,2042,0.11,5,Mid Night
62466,2014-17,2043,14.13,3,Mid Noon
62470,2014-17,2078,6.19,7,Morning
62471,2014-17,2080,22.04,7,Night
62473,2014-17,2112,6.52,3,Morning
62474,2014-17,2113,13.14,5,Mid Noon
62475,2014-17,2129,20.49,3,Evening
62477,2014-17,2160,2.37,3,Mid Night
62478,2014-17,2171,5.3,7,Early Morning
62479,2014-17,2193,1.24,5,Mid Night
62480,2014-17,2199,23.43,3,Night
62484,2014-17,2239,2.26,7,Mid Night
62486,2014-17,2246,22.44,5,Night
62488,2014-17,2270,11.59,7,Late Morning
62489,2014-17,2271,10.53,5,Late Morning
62491,2014-17,2286,11.16,3,Late Morning
62493,2014-17,2290,3.2,3,Early Morning
62494,2014-17,2300,17.01,7,After Noon
62496,2014-17,2316,16.02,7,After Noon
62497,2014-17,2322,14.26,3,Mid Noon
62499,2014-17,2333,17.48,7,After Noon
62502,2014-17,2390,13.42,3,Mid Noon
62503,2014-17,2399,19.56,3,Evening
62505,2014-17,2406,0.08,3,Mid Night
62510,2014-17,2447,11.4,7,Late Morning
62511,2014-17,2474,23.14,7,Night
62512,2014-17,2481,3.13,4,Early Morning
62513,2014-17,2490,17.05,7,After Noon
62514,2014-17,2502,14.18,4,Mid Noon
62515,2014-17,2519,19.46,4,Evening
62516,2014-17,2539,19.26,7,Evening
62517,2014-17,2544,21.04,4,Night
62519,2014-17,2557,13.02,4,Mid Noon
62520,2014-17,2566,13.18,4,Mid Noon
62521,2014-17,2568,16.44,7,After Noon
62522,2014-17,2571,4.09,6,Early Morning
62523,2014-17,2587,18.13,4,Evening
62527,2014-17,2620,21.27,7,Night
62528,2014-17,2622,0.59,7,Mid Night
62529,2014-17,2641,15.26,5,After Noon
62530,2014-17,2647,6.26,5,Morning
62531,2014-17,2658,22.34,7,Night
62532,2014-17,2672,11.01,5,Late Morning
62536,2014-17,2723,17.39,6,After Noon
62538,2014-17,2727,13.58,4,Mid Noon
62539,2014-17,2731,7.51,4,Morning
62540,2014-17,2739,20.33,7,Evening
62541,2014-17,2744,3.21,5,Early Morning
62543,2014-17,2771,17.23,7,After Noon
62545,2014-17,2809,1.01,5,Mid Night
62546,2014-17,2836,4.07,4,Early Morning
62547,2014-17,2841,4.54,4,Early Morning
62548,2014-17,2851,18.47,4,Evening
62549,2014-17,2859,7.3,3,Morning
62551,2014-17,2881,18.12,4,Evening
62552,2014-17,2889,14.14,6,Mid Noon
62554,2014-17,2895,16.29,6,After Noon
62555,2014-17,2915,19.45,4,Evening
62556,2014-17,2921,8.07,4,Morning
62557,2014-17,2939,14.22,7,Mid Noon
62559,2014-17,2948,5.03,4,Early Morning
62564,2014-17,2974,0.54,7,Mid Night
62566,2014-17,2979,21.29,3,Night
62567,2014-17,2993,1.39,3,Mid Night
62568,2014-17,3017,22.22,7,Night
62569,2014-17,3018,8.18,6,Morning
62571,2014-17,3025,21.45,5,Night
62572,2014-17,3028,22.14,4,Night
62573,2014-17,3032,16.58,4,After Noon
62575,2014-17,3066,9.11,4,Late Morning
62576,2014-17,3067,12.23,4,Mid Noon
62579,2014-17,3087,14.52,4,Mid Noon
62580,2014-17,3093,18.14,7,Evening
62582,2014-17,3112,23.22,4,Night
62583,2014-17,3113,6.42,3,Morning
62584,2014-17,3137,9.07,5,Late Morning
62585,2014-17,3139,17.13,4,After Noon
62586,2014-17,3145,19.38,6,Evening
62588,2014-17,3160,20.17,7,Evening
62589,2014-17,3163,3.36,6,Early Morning
62591,2014-17,3175,0.53,6,Mid Night
62593,2014-17,3180,22.14,5,Night
62594,2014-17,3185,14.06,3,Mid Noon
62595,2014-17,3193,16.07,7,After Noon
62596,2014-17,3204,1.27,7,Mid Night
62597,2014-17,3217,15.3,7,After Noon
62598,2014-17,3226,4.55,6,Early Morning
62599,2014-17,3232,20.43,4,Evening
62600,2014-17,3235,5.0,4,Early Morning
62602,2014-17,3239,23.5,6,Night
62603,2014-17,3244,14.49,7,Mid Noon
62604,2014-17,3269,1.03,5,Mid Night
62611,2014-17,3324,7.45,4,Morning
62614,2014-17,3339,4.04,7,Early Morning
62617,2014-17,3353,9.44,7,Late Morning
62618,2014-17,3360,14.2,5,Mid Noon
62619,2014-17,3370,1.26,4,Mid Night
62621,2014-17,3389,4.51,4,Early Morning
62622,2014-17,3397,21.35,5,Night
62625,2014-17,3411,3.41,6,Early Morning
62626,2014-17,3426,21.52,5,Night
62627,2014-17,3436,2.18,5,Mid Night
62628,2014-17,3451,6.11,7,Morning
62629,2014-17,3463,0.33,5,Mid Night
62631,2014-17,3484,21.28,5,Night
62632,2014-17,3522,15.13,4,After Noon
62633,2014-17,3525,7.3,3,Morning
62634,2014-17,3531,5.06,7,Early Morning
62636,2014-17,3546,21.2,4,Night
62637,2014-17,3556,21.49,6,Night
62640,2014-17,3574,22.46,5,Night
62641,2014-17,3577,3.38,7,Early Morning
62643,2014-17,3592,4.15,4,Early Morning
62644,2014-17,3598,5.01,3,Early Morning
62645,2014-17,3609,7.36,4,Morning
62646,2014-17,3612,10.12,5,Late Morning
62648,2014-17,3623,14.34,7,Mid Noon
62649,2014-17,3642,21.59,6,Night
62650,2014-17,3644,5.03,7,Early Morning
62652,2014-17,3671,2.21,7,Mid Night
62653,2014-17,3673,14.08,6,Mid Noon
62655,2014-17,3695,22.41,4,Night
62657,2014-17,3718,12.4,7,Mid Noon
62660,2014-17,3758,4.26,5,Early Morning
62661,2014-17,3765,13.55,3,Mid Noon
62665,2014-17,3802,7.24,4,Morning
62666,2014-17,3804,14.32,4,Mid Noon
62667,2014-17,3812,22.52,3,Night
62668,2014-17,3819,5.56,6,Early Morning
62669,2014-17,3824,7.0,7,Morning
62670,2014-17,3832,23.04,7,Night
62671,2014-17,3843,18.53,7,Evening
62673,2014-17,3863,1.51,4,Mid Night
62675,2014-17,3867,12.59,7,Mid Noon
62676,2014-17,3882,15.37,5,After Noon
62678,2014-17,3915,8.39,7,Morning
62680,2014-17,3946,0.47,3,Mid Night
62681,2014-17,3957,9.43,7,Late Morning
62682,2014-17,3960,19.32,6,Evening
62686,2014-17,4009,13.21,3,Mid Noon
62687,2014-17,4017,9.27,7,Late Morning
62689,2014-17,4019,8.28,7,Morning
62690,2014-17,4022,18.11,7,Evening
62691,2014-17,4029,2.19,6,Mid Night
62694,2014-17,4045,9.58,7,Late Morning
62697,2014-17,4090,20.05,3,Evening
62698,2014-17,4105,10.29,6,Late Morning
62701,2014-17,4141,7.56,4,Morning
62702,2014-17,4143,17.12,5,After Noon
62703,2014-17,4145,8.11,7,Morning
62707,2014-17,4181,17.46,5,After Noon
62709,2014-17,4184,1.01,4,Mid Night
62710,2014-17,4186,10.51,7,Late Morning
62713,2014-17,4206,20.53,5,Evening
62714,2014-17,4208,20.23,4,Evening
62717,2014-17,4216,8.36,3,Morning
62718,2014-17,4217,3.32,5,Early Morning
62720,2014-17,4223,5.41,5,Early Morning
62721,2014-17,4234,2.23,7,Mid Night
62722,2014-17,4244,11.43,5,Late Morning
62723,2014-17,4248,22.21,6,Night
62724,2014-17,4258,17.15,3,After Noon
62725,2014-17,4263,22.07,5,Night
62727,2014-17,4269,22.36,5,Night
62728,2014-17,4278,0.01,3,Mid Night
62729,2014-17,4282,18.33,6,Evening
62731,2014-17,4295,3.28,5,Early Morning
62732,2014-17,4296,13.07,5,Mid Noon
62733,2014-17,4317,12.21,7,Mid Noon
62735,2014-17,4335,14.23,5,Mid Noon
62736,2014-17,4354,2.3,7,Mid Night
62737,2014-17,4371,21.45,5,Night
62738,2014-17,4402,19.49,7,Evening
62739,2014-17,4403,21.58,4,Night
62740,2014-17,4404,20.24,3,Evening
62741,2014-17,4421,1.14,5,Mid Night
62742,2014-17,4425,21.57,4,Night
62743,2014-17,4428,8.03,6,Morning
62745,2014-17,4444,6.19,7,Morning
62748,2014-17,4472,14.18,6,Mid Noon
62749,2014-17,4481,9.28,6,Late Morning
62750,2014-17,4485,6.2,7,Morning
62751,2014-17,4489,5.58,7,Early Morning
62753,2014-17,4497,12.01,6,Mid Noon
62755,2014-17,4511,14.43,4,Mid Noon
62756,2014-17,4513,3.25,5,Early Morning
62757,2014-17,4519,15.31,3,After Noon
62758,2014-17,4558,10.41,4,Late Morning
62759,2014-17,4560,22.54,7,Night
62760,2014-17,4562,22.15,4,Night
62762,2014-17,4565,2.0,7,Mid Night
62764,2014-17,4571,14.07,3,Mid Noon
62765,2014-17,4576,18.13,3,Evening
62767,2014-17,4609,2.09,3,Mid Night
62769,2014-17,4612,15.4,5,After Noon
62770,2014-17,4616,6.3,4,Morning
62771,2014-17,4618,4.13,5,Early Morning
62772,2014-17,4619,15.29,7,After Noon
62773,2014-17,4625,23.32,3,Night
62775,2014-17,4713,2.03,5,Mid Night
62778,2014-17,4742,16.5,7,After Noon
62779,2014-17,4745,4.24,7,Early Morning
62781,2014-17,4780,11.07,6,Late Morning
62782,2014-17,4784,6.22,5,Morning
62783,2014-17,4785,21.21,7,Night
62784,2014-17,4793,5.27,3,Early Morning
62785,2014-17,4803,17.41,7,After Noon
62786,2014-17,4812,18.13,4,Evening
62789,2014-17,4835,3.07,3,Early Morning
62790,2014-17,4837,17.5,6,After Noon
62791,2014-17,4844,3.05,5,Early Morning
62792,2014-17,4876,5.35,4,Early Morning
62794,2014-17,4915,4.04,3,Early Morning
62795,2014-17,4924,10.28,6,Late Morning
62796,2014-17,4934,3.08,7,Early Morning
62797,2014-17,4943,11.51,6,Late Morning
62799,2014-17,4961,4.32,3,Early Morning
62800,2014-17,4965,23.09,7,Night
62802,2014-17,4969,4.08,3,Early Morning
62804,2014-17,5013,17.55,5,After Noon
62805,2014-17,5015,4.06,5,Early Morning
62807,2014-17,5057,10.05,7,Late Morning
62809,2014-17,5063,3.5,3,Early Morning
62810,2014-17,5067,14.48,7,Mid Noon
62811,2014-17,5071,23.53,7,Night
62812,2014-17,5073,18.26,4,Evening
62814,2014-17,5101,18.36,5,Evening
62816,2014-17,5115,6.54,5,Morning
62817,2014-17,5127,21.07,3,Night
62819,2014-17,5151,23.34,7,Night
62820,2014-17,5157,2.17,7,Mid Night
62821,2014-17,5160,7.23,3,Morning
62822,2014-17,5167,0.14,4,Mid Night
62823,2014-17,5180,16.29,3,After Noon
62824,2014-17,5200,15.31,5,After Noon
62825,2014-17,5210,5.0,5,Early Morning
62827,2014-17,5240,8.56,6,Morning
62828,2014-17,5243,4.0,5,Early Morning
62831,2014-17,5259,7.42,7,Morning
62832,2014-17,5281,11.54,6,Late Morning
62834,2014-17,5297,17.32,6,After Noon
62836,2014-17,5301,17.53,5,After Noon
62837,2014-17,5307,15.36,3,After Noon
62838,2014-17,5329,12.4,4,Mid Noon
62840,2014-17,5350,3.01,6,Early Morning
62841,2014-17,5360,2.35,6,Mid Night
62842,2014-17,5362,9.01,3,Late Morning
62843,2014-17,5364,16.27,5,After Noon
62844,2014-17,5365,17.13,5,After Noon
62845,2014-17,5369,14.37,6,Mid Noon
62846,2014-17,5378,23.28,3,Night
62848,2014-17,5386,8.02,6,Morning
62850,2014-17,5407,18.55,3,Evening
62851,2014-17,5415,20.35,4,Evening
62853,2014-17,5426,14.28,5,Mid Noon
62857,2014-17,5456,21.08,4,Night
62858,2014-17,5463,22.09,3,Night
62859,2014-17,5479,20.27,4,Evening
62860,2014-17,5483,20.2,5,Evening
62861,2014-17,5494,7.39,7,Morning
62862,2014-17,5507,10.32,5,Late Morning
62864,2014-17,5532,14.58,3,Mid Noon
62866,2014-17,5551,16.05,3,After Noon
62867,2014-17,5552,19.45,5,Evening
62868,2014-17,5557,13.4,3,Mid Noon
62869,2014-17,5560,16.37,5,After Noon
62872,2014-17,5579,14.2,6,Mid Noon
62875,2014-17,5609,17.42,7,After Noon
62878,2014-17,5645,4.05,6,Early Morning
62881,2014-17,5681,2.53,6,Mid Night
62882,2014-17,5682,10.22,6,Late Morning
62883,2014-17,5685,5.08,6,Early Morning
62884,2014-17,5704,13.39,3,Mid Noon
62885,2014-17,5714,22.24,4,Night
62887,2014-17,5718,12.37,5,Mid Noon
62888,2014-17,5721,6.52,4,Morning
62889,2014-17,5722,4.33,3,Early Morning
62890,2014-17,5725,19.37,4,Evening
62893,2014-17,5743,21.01,4,Night
62894,2014-17,5756,8.33,5,Morning
62895,2014-17,5806,5.18,3,Early Morning
62897,2014-17,5830,22.13,7,Night
62898,2014-17,5832,19.49,5,Evening
62899,2014-17,5840,8.45,6,Morning
62903,2014-17,5861,7.08,7,Morning
62905,2014-17,5892,14.24,3,Mid Noon
62908,2014-17,5918,5.34,5,Early Morning
62909,2014-17,5927,5.12,6,Early Morning
62910,2014-17,5939,12.38,7,Mid Noon
62911,2014-17,5944,21.49,3,Night
62914,2014-17,5965,8.21,7,Morning
62918,2014-17,6016,15.29,3,After Noon
62919,2014-17,6033,17.47,6,After Noon
62922,2014-17,6050,10.06,3,Late Morning
62923,2014-17,6064,15.38,7,After Noon
62925,2014-17,6070,3.16,4,Early Morning
62927,2014-17,6096,9.21,3,Late Morning
62932,2014-17,6135,15.1,6,After Noon
62933,2014-17,6148,9.3,7,Late Morning
62935,2014-17,6152,0.57,3,Mid Night
62938,2014-17,6184,15.56,4,After Noon
62939,2014-17,6187,12.15,3,Mid Noon
62940,2014-17,6198,17.31,5,After Noon
62941,2014-17,6204,9.49,7,Late Morning
62944,2014-17,6217,23.49,5,Night
62946,2014-17,6238,4.47,4,Early Morning
62947,2014-17,6239,10.39,4,Late Morning
62948,2014-17,6242,10.19,6,Late Morning
62949,2014-17,6246,5.34,5,Early Morning
62952,2014-17,6281,11.59,3,Late Morning
62953,2014-17,6282,14.29,6,Mid Noon
62954,2014-17,6284,8.14,7,Morning
62959,2014-17,6312,19.47,3,Evening
62960,2014-17,6321,20.4,4,Evening
62962,2014-17,6349,16.28,5,After Noon
62964,2014-17,6367,17.34,5,After Noon
62965,2014-17,6370,20.19,4,Evening
62966,2014-17,6388,14.29,7,Mid Noon
62967,2014-17,6393,19.47,4,Evening
62969,2014-17,6401,12.26,3,Mid Noon
62970,2014-17,6405,20.42,7,Evening
62972,2014-17,6438,0.5,3,Mid Night
62973,2014-17,6462,4.3,5,Early Morning
62974,2014-17,6463,19.12,5,Evening
62975,2014-17,6464,22.09,7,Night
62976,2014-17,6470,12.24,3,Mid Noon
62978,2014-17,6504,10.25,3,Late Morning
62979,2014-17,6506,10.54,7,Late Morning
62981,2014-17,6532,5.31,4,Early Morning
62982,2014-17,6590,13.51,7,Mid Noon
62983,2014-17,6609,17.05,6,After Noon
62985,2014-17,6623,20.57,4,Evening
62987,2014-17,6633,22.55,7,Night
62989,2014-17,6654,11.36,5,Late Morning
62991,2014-17,6729,5.45,3,Early Morning
62993,2014-17,6742,2.05,5,Mid Night
62994,2014-17,6751,4.45,3,Early Morning
62995,2014-17,6757,18.59,7,Evening
62996,2014-17,6782,15.55,4,After Noon
62997,2014-17,6786,4.5,3,Early Morning
62998,2014-17,6810,18.18,3,Evening
62999,2014-17,6835,6.01,5,Morning
63001,2014-17,6851,20.52,3,Evening
63004,2014-17,6865,6.37,4,Morning
63005,2014-17,6870,6.32,7,Morning
63009,2014-17,6895,19.02,5,Evening
63010,2014-17,6909,15.47,7,After Noon
63012,2014-17,6914,12.49,3,Mid Noon
63015,2014-17,6938,4.35,5,Early Morning
63016,2014-17,6966,2.04,3,Mid Night
63025,2014-17,7029,0.17,6,Mid Night
63027,2014-17,7071,4.45,7,Early Morning
63028,2014-17,7074,5.18,5,Early Morning
63030,2014-17,7101,9.57,6,Late Morning
63031,2014-17,7104,20.01,6,Evening
63032,2014-17,7107,1.51,7,Mid Night
63034,2014-17,7131,12.43,6,Mid Noon
63035,2014-17,7153,7.48,5,Morning
63040,2014-17,7194,20.05,6,Evening
63042,2014-17,7209,1.54,3,Mid Night
63043,2014-17,7210,19.17,7,Evening
63046,2014-17,7248,7.46,3,Morning
63047,2014-17,7257,17.02,3,After Noon
63052,2014-17,7375,0.41,7,Mid Night
63054,2014-17,7380,14.44,3,Mid Noon
63056,2014-17,7386,22.04,7,Night
63057,2014-17,7398,5.25,5,Early Morning
63058,2014-17,7401,18.29,4,Evening
63062,2014-17,7409,21.05,4,Night
63063,2014-17,7431,17.38,7,After Noon
63064,2014-17,7436,12.44,7,Mid Noon
63065,2014-17,7443,19.08,6,Evening
63068,2014-17,7511,5.28,7,Early Morning
63070,2014-17,7536,11.39,4,Late Morning
63071,2014-17,7544,21.29,6,Night
63072,2014-17,7556,10.46,4,Late Morning
63073,2014-17,7572,20.4,4,Evening
63074,2014-17,7590,0.51,6,Mid Night
63075,2014-17,7600,0.05,7,Mid Night
63076,2014-17,7608,11.43,7,Late Morning
63079,2014-17,7644,9.54,5,Late Morning
63083,2014-17,7682,7.05,6,Morning
63084,2014-17,7688,2.18,7,Mid Night
63087,2014-17,7705,13.54,3,Mid Noon
63089,2014-17,7720,12.15,6,Mid Noon
63094,2014-17,7772,5.42,4,Early Morning
63096,2014-17,7789,18.5,6,Evening
63097,2014-17,7798,7.56,7,Morning
63098,2014-17,7805,15.31,7,After Noon
63100,2014-17,7818,0.44,7,Mid Night
63101,2014-17,7820,4.41,7,Early Morning
63103,2014-17,7848,7.39,3,Morning
63104,2014-17,7858,12.24,3,Mid Noon
63105,2014-17,7859,23.3,7,Night
63107,2014-17,7873,13.49,3,Mid Noon
63109,2014-17,7878,13.02,4,Mid Noon
63110,2014-17,7897,5.58,3,Early Morning
63111,2014-17,7899,5.36,7,Early Morning
63114,2014-17,7926,5.04,6,Early Morning
63118,2014-17,7971,9.46,3,Late Morning
63119,2014-17,7980,11.39,4,Late Morning
63123,2014-17,8025,21.29,7,Night
63124,2014-17,8029,16.15,7,After Noon
63125,2014-17,8031,5.0,3,Early Morning
63126,2014-17,8033,4.18,3,Early Morning
63127,2014-17,8037,0.48,3,Mid Night
63129,2014-17,8063,22.08,3,Night
63130,2014-17,8068,20.02,7,Evening
63133,2014-17,8071,10.51,4,Late Morning
63136,2014-17,8091,7.13,4,Morning
63137,2014-17,8104,11.04,4,Late Morning
63142,2014-17,8166,18.32,6,Evening
63144,2014-17,8196,19.55,6,Evening
63146,2014-17,8214,2.37,4,Mid Night
63150,2014-17,8235,3.47,4,Early Morning
63152,2014-17,8243,5.15,6,Early Morning
63153,2014-17,8259,15.04,5,After Noon
63155,2014-17,8280,13.39,7,Mid Noon
63157,2014-17,8297,1.13,7,Mid Night
63158,2014-17,8310,21.1,7,Night
63161,2014-17,8348,20.33,7,Evening
